10,10.0_0818_r1_poutput_data10.csv,32,0.32,39,25.1668778,13.96,51.37,14.72458033,104.0352997,TC,51, 1_0818_r1_o10_b39.mp4,10.9,5.0,3,180.0
10,10.0_0818_r1_poutput_data11.csv,1,20.311,6,25.1668778,13.96,51.37,17.85700003,216.8731062,BR,28, 1_0818_r1_o11_b6.mp4,12.1,5.0,4,213.7
10,10.0_0818_r1_poutput_data12.csv,28,17.91,16,24.3468888,13.96,49.73,6.438127833,146.3124007,TR,71, 1_0818_r1_o12_b16.mp4,13.2,5.0,3,45.0
10,10.0_0818_r1_poutput_data12.csv,6,10.436,22,24.3468888,13.96,49.73,13.00035323,344.0521826,CL,17, 1_0818_r1_o12_b22.mp4,11.9,5.0,3,0.0
10,10.0_0818_r1_poutput_data12.csv,17,0.395,36,25.1668778,13.96,51.37,15.97223356,296.5650512,BL,16, 1_0818_r1_o12_b36.mp4,15.2,5.0,4,243.4
10,10.0_0818_r1_poutput_data13.csv,8,7.108,25,24.3468888,13.96,49.73,11.9799578,243.43281,BR,11, 1_0818_r1_o13_b25.mp4,10.8,5.0,3,18.4
10,10.0_0818_r1_poutput_data13.csv,60,20.309,8,25.1668778,13.96,51.37,7.984998748,153.4349488,TR,50, 1_0818_r1_o13_b8.mp4,9.4,5.0,3,180.0
10,10.0_0818_r1_poutput_data15.csv,47,6.481,28,25.1668778,13.96,51.37,14.72555048,165.9656439,CR,37, 1_0818_r1_o15_b28.mp4,12.1,5.0,4,213.7
10,10.0_0818_r1_poutput_data16.csv,13,2.669,31,24.3468888,13.96,49.73,27.02311936,352.4042358,CL,60, 1_0818_r1_o16_b31.mp4,11.4,5.0,3,0.0
10,10.0_0818_r1_poutput_data17.csv,14,20.307,9,25.1668778,13.96,51.37,19.23228049,158.2008034,TR,61, 1_0818_r1_o17_b9.mp4,10.6,5.0,3,135.0
10,10.0_0818_r1_poutput_data18.csv,1,16.659,18,24.3468888,13.96,49.73,14.39720778,277.1260036,BC,25, 1_0818_r1_o18_b18.mp4,11.1,5.0,3,288.4
10,10.0_0818_r1_poutput_data18.csv,16,4.929,29,25.1668778,13.96,51.37,15.15259123,225.0026737,BR,48, 1_0818_r1_o18_b29.mp4,11.9,5.0,3,315.0
10,10.0_0818_r1_poutput_data19.csv,16,20.307,11,25.96098,13.96,52.96,25.56715847,24.77482753,TL,47, 1_0818_r1_o19_b11.mp4,8.7,6.0,1,45.0
10,10.0_0818_r1_poutput_data20.csv,17,18.101,15,25.96098,13.96,52.96,19.96495655,26.5663346,TL,18, 1_0818_r1_o20_b15.mp4,6.4,6.0,4,346.0
10,10.0_0818_r1_poutput_data20.csv,21,17.877,17,26.80733611,13.96,54.65,16.94032143,161.5650512,CR,8, 1_0818_r1_o20_b17.mp4,7.0,6.0,3,180.0
10,10.0_0818_r1_poutput_data20.csv,9,13.688,21,25.1668778,13.96,51.37,7.143,180.0,CR,69, 1_0818_r1_o20_b21.mp4,13.6,5.0,4,180.0
10,10.0_0818_r1_poutput_data2.csv,2,18.949,13,29.06020552,13.96,59.16,17.857,180.0,CR,55, 1_0818_r1_o2_b13.mp4,7.1,6.0,1,315.0
10,10.0_0818_r1_poutput_data5.csv,60,18.639,14,25.1668778,13.96,51.37,14.286,270.0,BC,1, 1_0818_r1_o5_b14.mp4,9.5,5.0,4,303.7
10,10.0_0818_r1_poutput_data5.csv,11,0.515,34,26.80733611,13.96,54.65,17.67766953,315.0,BL,57, 1_0818_r1_o5_b34.mp4,13.2,5.0,3,270.0
10,10.0_0818_r1_poutput_data6.csv,10,20.313,1,25.96098,13.96,52.96,16.46317785,192.5310726,CR,30, 1_0818_r1_o6_b1.mp4,7.8,5.0,2,243.4
10,10.0_0818_r1_poutput_data6.csv,43,8.097,24,25.1668778,13.96,51.37,14.286,0.0,CL,49, 1_0818_r1_o6_b24.mp4,9.5,5.0,4,236.3
10,10.0_0818_r1_poutput_data6.csv,43,8.097,24,25.1668778,13.96,51.37,14.286,0.0,CL,49, 1_0818_r1_o6_b24.mp4,9.5,5.0,1,270.0
10,10.0_0818_r1_poutput_data6.csv,31,0.387,37,25.1668778,13.96,51.37,15.15259123,225.0026737,BR,44, 1_0818_r1_o6_b37.mp4,11.1,5.0,3,251.6
10,10.0_0818_r1_poutput_data7.csv,9,20.314,2,25.1668778,13.96,51.37,7.143,270.0,BC,65, 1_0818_r1_o7_b2.mp4,9.7,5.0,3,288.4
10,10.0_0818_r1_poutput_data7.csv,44,1.316,33,25.1668778,13.96,51.37,12.87764241,236.3111665,BR,45, 1_0818_r1_o7_b33.mp4,8.0,5.0,3,198.4
10,10.0_0818_r1_poutput_data8.csv,50,14.85,19,24.3468888,13.96,49.73,7.361926378,75.95998136,TC,14, 1_0818_r1_o8_b19.mp4,13.3,5.0,3,90.0
10,10.0_0818_r1_poutput_data8.csv,6,6.642,26,25.1668778,13.96,51.37,15.97223356,206.5650512,BR,19, 1_0818_r1_o8_b26.mp4,12.3,5.0,3,251.6
10,10.0_0818_r1_poutput_data8.csv,54,20.313,3,25.1668778,13.96,51.37,0.0,180.0,C,21, 1_0818_r1_o8_b3.mp4,11.9,5.0,3,341.6
10,10.0_0818_r1_poutput_data8.csv,60,20.314,4,25.1668778,13.96,51.37,15.15188411,45.0,TL,29, 1_0818_r1_o8_b4.mp4,12.1,5.0,1,0.0
10,10.0_0818_r1_poutput_data9.csv,12,14.275,20,25.1668778,13.96,51.37,11.29439091,251.5682596,BC,13, 1_0818_r1_o9_b20.mp4,12.6,5.0,4,303.7
10,10.0_0818_r2_poutput_data10.csv,8,20.297,46,25.1668778,13.96,51.37,5.050156631,135.0,TR,20, 1_0818_r2_o10_b46.mp4,8.9,6.0,3,0.0
10,10.0_0818_r2_poutput_data10.csv,23,20.297,47,26.80733611,13.96,54.65,7.575942054,315.0,BL,22, 1_0818_r2_o10_b47.mp4,8.2,6.0,4,146.3
10,10.0_0818_r2_poutput_data11.csv,9,20.297,50,26.80733611,13.96,54.65,2.525078415,314.9839553,BL,34, 1_0818_r2_o11_b50.mp4,8.6,6.0,3,341.6
10,10.0_0818_r2_poutput_data11.csv,58,0.498,76,26.80733611,13.96,54.65,17.67766953,135.0,TR,40, 1_0818_r2_o11_b76.mp4,7.8,6.0,2,90.0
10,10.0_0818_r2_poutput_data13.csv,9,16.679,58,25.1668778,13.96,51.37,7.985893187,296.5618426,BL,58, 1_0818_r2_o13_b58.mp4,13.2,5.0,3,251.6
10,10.0_0818_r2_poutput_data14.csv,28,1.936,70,25.96098,13.96,52.96,13.94628911,320.1954809,BL,26, 1_0818_r2_o14_b70.mp4,7.4,6.0,3,270.0
10,10.0_0818_r2_poutput_data14.csv,59,0.469,77,25.96098,13.96,52.96,17.58691246,156.0365187,TR,36, 1_0818_r2_o14_b77.mp4,8.5,6.0,2,180.0
10,10.0_0818_r2_poutput_data15.csv,33,3.11,67,27.92014586,13.96,56.88,6.438682552,56.30499637,TL,38, 1_0818_r2_o15_b67.mp4,6.9,6.0,1,175.0
10,10.0_0818_r2_poutput_data16.csv,15,0.62,73,26.80733611,13.96,54.65,7.575942054,315.0,BL,12, 1_0818_r2_o16_b73.mp4,7.7,6.0,1,225.0
10,10.0_0818_r2_poutput_data17.csv,38,9.625,60,26.80733611,13.96,54.65,16.17093009,96.34097429,TC,15, 1_0818_r2_o17_b60.mp4,8.1,6.0,2,90.0
10,10.0_0818_r2_poutput_data17.csv,54,3.153,66,25.96098,13.96,52.96,15.25736691,249.4448338,BR,2, 1_0818_r2_o17_b66.mp4,7.9,6.0,4,104.0
10,10.0_0818_r2_poutput_data18.csv,13,0.377,78,24.76027478,13.96,50.56,13.59953856,293.1980373,BL,39, 1_0818_r2_o18_b78.mp4,14.6,5.0,3,270.0
10,10.0_0818_r2_poutput_data19.csv,11,4.364,64,29.06020552,13.96,59.16,17.8578,53.12881898,TL,43, 1_0818_r2_o19_b64.mp4,6.0,7.0,4,45.0
10,10.0_0818_r2_poutput_data1.csv,18,2.77,68,24.3468888,13.96,49.73,13.94628911,320.1954809,BL,52, 1_0818_r2_o1_b68.mp4,11.3,5.0,4,0.0
10,10.0_0818_r2_poutput_data1.csv,12,0.634,72,23.58453502,13.96,48.21,12.62680581,45.00320859,TL,27, 1_0818_r2_o1_b72.mp4,7.7,6.0,1,90.0
10,10.0_0818_r2_poutput_data20.csv,17,1.998,69,26.80733611,13.96,54.65,15.36154423,234.4610215,BR,64, 1_0818_r2_o20_b69.mp4,8.4,6.0,3,288.4
10,10.0_0818_r2_poutput_data21.csv,13,17.704,57,27.92014586,13.96,56.88,18.98261826,221.1853573,BR,68, 1_0818_r2_o21_b57.mp4,6.5,6.0,2,270.0
10,10.0_0818_r2_poutput_data21.csv,24,9.386,61,27.92014586,13.96,56.88,21.50230174,265.2354732,BC,7, 1_0818_r2_o21_b61.mp4,7.4,6.0,5,216.9
10,10.0_0818_r2_poutput_data2.csv,22,20.296,52,29.06020552,13.96,59.16,18.21055985,258.6913016,BC,56, 1_0818_r2_o2_b52.mp4,6.4,6.0,3,288.4
10,10.0_0818_r2_poutput_data3.csv,13,20.297,55,27.92014586,13.96,56.88,18.6432266,163.3010501,CR,63, 1_0818_r2_o3_b55.mp4,7.9,6.0,3,45.0
10,10.0_0818_r2_poutput_data3.csv,5,0.33,82,26.80733611,13.96,54.65,12.62680581,134.9967914,TR,62, 1_0818_r2_o3_b82.mp4,8.2,6.0,4,170.3
10,10.0_0818_r2_poutput_data5.csv,8,20.297,43,26.80733611,13.96,54.65,10.4127081,149.0381308,TR,32, 1_0818_r2_o5_b43.mp4,6.1,6.0,1,0.0
10,10.0_0818_r2_poutput_data5.csv,42,4.052,65,27.92014586,13.96,56.88,15.25736691,339.4448338,BL,42, 1_0818_r2_o5_b65.mp4,8.1,5.0,2,296.6
10,10.0_0818_r2_poutput_data6.csv,23,20.298,51,27.92014586,13.96,56.88,14.39720778,187.1260036,CR,6, 1_0818_r2_o6_b51.mp4,8.3,7.0,1,90.0
10,10.0_0818_r2_poutput_data6.csv,11,5.585,62,29.61378402,13.96,60.27,11.97861616,116.5650512,TR,70, 1_0818_r2_o6_b62.mp4,5.7,7.0,4,213.7
10,10.0_0818_r2_poutput_data7.csv,10,20.297,44,26.80733611,13.96,54.65,9.105868273,11.31116647,CL,9, 1_0818_r2_o7_b44.mp4,8.4,6.0,3,0.0
10,10.0_0818_r2_poutput_data7.csv,55,20.296,45,27.92014586,13.96,56.88,11.97861616,153.4349488,TR,10, 1_0818_r2_o7_b45.mp4,8.1,7.0,3,198.4
10,10.0_0818_r2_poutput_data7.csv,46,9.718,59,29.06020552,13.96,59.16,15.15188411,135.0,TR,66, 1_0818_r2_o7_b59.mp4,6.0,7.0,7,206.6
10,10.0_0818_r2_poutput_data8.csv,22,20.297,48,26.80733611,13.96,54.65,2.525078415,314.9839553,BL,33, 1_0818_r2_o8_b48.mp4,7.6,6.0,3,341.6
10,10.0_0818_r1_poutput_data9.csv,7,2.422,32,24.3468888,13.96,49.73,13.00035323,195.9478174,CR,0,1_0818_r1_o9_b32.mp4,11.1,5.0,1,225.0
10,10.0_0818_r2_poutput_data17.csv,54,3.153,66,25.96098,13.96,52.96,15.25736691,249.4448338,BR,3,1_0818_r2_o17_b66.mp4,7.6,6.0,5,53.1
FRR,Filename_x,Chunk Number,Peak Height,Bead_number,Droplet_r,bead_d,adjusted_drop_r,Radius,Theta,Bead Section,i,Filename_y, IDD, dropR, beadR, beadTheta
